Restoran,Grad,Ocena,Recenzija
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We stayed here for dinner by reservation, really nice restaurant and in a nice and quiet area. 
We had a really good and plentiful mixed paella, although the pieces of meat had lost a bit of flavor apart from that nothing to say, the price was right.
Croquettes (given the long wait for paella that we had been warned about) and really good vegetables but with an exaggerated price, 16 € for 4 croquettes is excessive, they cost twice as much as the average of restaurants of their same level, the same goes for grilled vegetables that cost 16 €.
The staff was really friendly and helpful and also the service is very well taken care of, it deserves 5 out of 5 but for fairness I put 4 for the quality / price ratio that should be improved on certain courses, since competitors are there and have much fairer prices on certain dishes, the exception is the paella which had a more than reasonable price."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We ordered the paella, but did not realize you have to order for 2 person. The waiter did not say anything to us, but instead tried to upsell more food. When we realized the paella was for 2 person, a couple minutes later, we tried to change the order, but the waiter would not let us change the order. The paella came and it was terrible.. the taste was blah and the seafood was stale and not fresh. The octopus was good though."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We found this restaurant through TripAdvisor.
The restaurant's standards were not met at all.
Upon entering, the music was very loud, and the staff did not appear very cheerful.
The service was provided by only young individuals, and while there is no issue with that, it seemed there was no experienced figure to organize the service.
In my opinion, the food was very average.
I definitely would not recommend this place to anyone.
Even the interior decoration appeared poorly maintained.
I suggest considering other options as you can find much better in Madrid.
This establishment is completely overrated."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"The place isn't worth its money, paelle regular, the price is on the menu for 1, but you can't order a portion like that, for at least two. 55€ is expensive for a dish like this. No sangria, don't order unless you want to be disappointed. They barely understand English. Anyway, no more than yes."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Delicious paella. And sweet, attentive service from a lady (Yadira).
It is located in a cozy neighborhood, just outside the worst crowds. Beautiful decor vh restaurant - white linen and warm colors vh interior."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Small room with outdoor veranda , very kind and professional the Honduran girl who serves our table.
A thousand and one nights fish paella"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"A spectacular experience, all very delicious, in case you have a cut with the bottle of water helen cures you, very good home remedies"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"My wife and I were in Madrid and visited this restaurant. We received excellent service from Carlos, a very friendly young man who knew very well the dishes, and wines they offer. The starter was a dish called blizzard peppers, exquisite. Then a Paella Señorat, very rich and abundant. The atmosphere, from a prime restaurant. Anyway, I can say it was the best dinner of our trip."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Very nice place in the Latina district, excellent food and above all very good paella. They have about fifteen different types, we chose the seafood one, tasty and abundant, one of the best ever tasted.
The potato tortilla is also good, perhaps a little too drooling for our taste.
Fair wine list, good prices.
We spent about 55€ per person, correct price."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Nice place. Fast service. The only drawback they push to make you take more courses and not just paella saying it takes a long time. 
We had a tortilla that was good but in the end it overfilled us and we left a bit of both. 
If you are not a big eater I recommend ordering only paella."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Best moderately priced restaurants
See all
Sponsored
Indian Aroma
4.4
(883 reviews)
Indian • $$ - $$$
Open now
Reserve
Brunchit - María De Molina
5.0
(271 reviews)
Cafe • $$ - $$$
Open now
Brunchit Plaza Mayor
5.0
(685 reviews)
Cafe • $$ - $$$
Open now
Brunchit Chueca
4.9
(1,118 reviews)
Cafe • $$ - $$$
Open now
Brunchit - Las Letras
4.9
(1,571 reviews)
Cafe • $$ - $$$
Open now
Costanza Café
4.9
(414 reviews)
Mediterranean • $$ - $$$
Open now
Order online
El Sueño De Carmen
4.9
(694 reviews)
Mediterranean • $$ - $$$
Open now
Reserve
Brunchit Malasaña
4.9
(1,210 reviews)
Cafe • $$ - $$$
Open now
Pastamore Alcalá
4.9
(1,627 reviews)
Italian • $$ - $$$
Open now
Order online
Entre Santos Cocktail Bar & Food
4.9
(2,230 reviews)
Bar • $$ - $$$
Closed now"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Sponsored
Indian Aroma
4.4
(883 reviews)
Indian • $$ - $$$
Open now
Reserve"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Costanza Café
4.9
(414 reviews)
Mediterranean • $$ - $$$
Open now
Order online"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"El Sueño De Carmen
4.9
(694 reviews)
Mediterranean • $$ - $$$
Open now
Reserve"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Pastamore Alcalá
4.9
(1,627 reviews)
Italian • $$ - $$$
Open now
Order online"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Entre Santos Cocktail Bar & Food
4.9
(2,230 reviews)
Bar • $$ - $$$
Closed now"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
La Cúpula Restaurant & Bar,Madrid,4.3,"Rewards
Discover
Review
USD
Sign in
Madrid
Hotels
Things to Do
Restaurants
Cruises
Forums"
La Cúpula Restaurant & Bar,Madrid,4.3,"Plaza de las Cortes, 7 The Palace, A Luxury Collection Hotel, Madrid, 28014 Madrid Spain"
La Cúpula Restaurant & Bar,Madrid,4.3,"The lovely place, but the service improveable, the service is sometimes slow is why 4 stars, everything else great"
La Cúpula Restaurant & Bar,Madrid,4.3,"The elaborate La Rotonda is under reconstruction. The restaurant is operating in a very fine setting in the room next door. The menu is unchanged from the grand facility. The service and food were excellent. The wine list did not show the vintage of the bottles offered. This shows the establishment is not serious about wine as did the small number of selections offered. With this caveat, dinner was fine in all respects."
La Cúpula Restaurant & Bar,Madrid,4.3,"The Palace Hotel has a filter: Miss Giulia.

We ordered two glasses of the budget champagne. She served us, with that superior smile, the most expensive glasses on the menu.

Your message, clear and loud: ""They either have status, or they don't come back here.""

It was not a mistake, it was a class certification of economic status. Excellent Service for those seeking exclusivity by exclusion.

Giulia and Palace: A deal as high as its price."
La Cúpula Restaurant & Bar,Madrid,4.3,"Gracias por compartir su experiencia con nosotros. Lamentamos sinceramente la percepción que se llevó durante su visita. En The Palace Hotel, Madrid, el trato respetuoso y equitativo hacia todos nuestros huéspedes es un principio fundamental, por lo que queremos asegurarle que no existe ningún tipo de filtro, preferencia o conducta basada en estatus económico.

En relación con el servicio ofrecido, revisaremos lo ocurrido con Giulia para comprender mejor la situación y evitar cualquier confusión con las recomendaciones o sugerencias de productos. Nuestro objetivo es siempre ofrecer opciones de manera transparente, nunca imponer elecciones ni transmitir incomodidad.

Agradecemos que nos haya señalado este punto, pues nos ayuda a seguir mejorando. Nos gustaría tener la oportunidad de recibirle nuevamente y brindarle una experiencia acorde con los estándares de hospitalidad que representamos."
La Cúpula Restaurant & Bar,Madrid,4.3,"In the dome of the palace, excellent place, spacious and comfortable, menu ""the dome"" at 42 euros, to choose 3 first, second and pole , with a drink included."
La Cúpula Restaurant & Bar,Madrid,4.3,"Awful experience, Voluntary but ruthless Service, and an unacceptable dish that did not respond at all to what I had ordered and that smelled frighteningly rotten, as the waiters themselves recognized and that you asked to remove before returning at the same table for the stench it gave off. Expensive and worse than bad. Very sad in what has become the old and wonderful Palace roundabout. If you met her, don't come back, if you don't already know her, dispense with being crunched and given suspicious food."
La Cúpula Restaurant & Bar,Madrid,4.3,"We went to enjoy brunch and the experience far exceeded our expectations. From the start, the treatment was impeccable, with attentive and professional Service in a serene and elegantly designed environment. The musical accompaniment, with piano and opera duet, was simply masterful.

It is clear that, after the recent renovation, the hotel is committed to excellence and works hard to achieve the level of the best luxury establishments in the city.

Special mention is made of Pedro Fonseca, head of the Food and Beverage department, for his impeccable management, and Gustavo García, the hotel’s sommelier, for his kindness and deep knowledge. An outstanding experience that we will certainly repeat."
La Cúpula Restaurant & Bar,Madrid,4.3,"This appears to be a lovely and an attractive dining option if you are a local. Although we ordered a full meal with an expensive bottle of wine, we waited endlessly for service and continued to have to ask for wine pours and additional needs. All the while, the servers provided excellent service enjoyed lengthy conversations with the obviously local residents. We understand that they realize we are unlikely to return, but this is not treatment you expect for an upscale restaurant. The food is above average but not exceptional. Sides and salad were good. Fish was undercooked, with one portion being nearly raw. Sorry to give a poor review for any restaurant in a city we love. We may go back for drinks in the lovely bar someday, but not to dine."
La Cúpula Restaurant & Bar,Madrid,4.3,Good afternoon..actually if we ate at their restaurant but the staff did not check if we had or not reservation..it was a bittersweet experience because I made the reservation with a lot of enthusiasm and high expectations and it was an absolute disappointment..the staff was polite but they absolutely passed us..we had to call them for everything and considering the prices they have I think the attention should be more careful. We thought that in a restaurant of this category at least they should put a tablecloth .. it did not look like a restaurant but a cafeteria .. I thought that was not the case but I saw that I was wrong although the price of the drink is of michelin star. I can't say anything outstanding about the food either because it was rather mediocre for what they charge..on one of the plates they put a bowl of undressed lettuce and didn't even ask if I wanted to do it...anyway a nonsense for what we pay
La Cúpula Restaurant & Bar,Madrid,4.3,Madrid cuisine reinvented in a historic space of exceptional elegance and flavor. Flavors of Madrid with a modern twist under an iconic dome
La Cúpula Restaurant & Bar,Madrid,4.3,"Disappointing, absolutely disappointing. Waiters waste your time waiting until they attend to you without knowing that ""time is gold"", especially in a place like this. I do not recommend it, unless you want to waste the afternoon.🇪🇸"
La Cúpula Restaurant & Bar,Madrid,4.3,"NEFARIOUS experience.
We had a Reservation for 3 months in the restaurant LA ROTONDA of the WESTIN PALACE hotel with the offer of 30% ""THE FORK"" and the truth that our experience could not be worse...

As soon as we arrive, we say that we have a Reservation in the ROUNDABOUT to celebrate our anniversary (I indicated this at the time of Reservation) and we are passed to a dining room unworthy of a 5-star hotel like the WESTIN PALACE. We say that this is not the place where we have booked and we are told that they are in the works and that the restaurant is closed that now the dinners are there... we started badly but decided to stay to eat (we were surprised that it had only occupied a table of 5 people...)

We ordered wine, foie and steak tartare. They bring us the foie and it was a dish of very poor quality. The hard foie, very hard (you can tell they just took it out of the cold room because there were parts that were freezing). We talk to the waiter who tells us that he has ""transmitted it to the kitchen so that the next time he gets heat stroke and the frozen dish does not come out"". I don't know if by the dates they are and the works if the head chef was on vacation because you can't bring out a dish like that. You had to eat the foie in tacos as it was impossible to spread it over the muffins. The steak tartare very good and so we told the waiter.

The food was being cold, the dining room thawed, ugly and empty and regular food so we decided to pay and leave as it was not at all what we expected.

They bring us the account and we see that they have not applied the discount of 30% with which we made the Reservation and the waiter replies that ""for some time they have not worked with the fork"" to which I indicate that I have the Reservation so made, that I have 3 emails remembering said Reservation to confirm it and that at no time I have other information. At that moment the one who seems to be in charge arrives and tells us that it must be a problem of ""THE FORK"", that they now work with ""SEVEN ROOMS"" and that they cannot apply me the offer with which I booked, that I have to pay the full bill and that I claim to the fork, which is not their problem, that they thought that there were no outstanding reservations with this platform. 

Seriously, can a room manager give this answer to clients? At that time we asked for the claim sheet and that we do not agree at all with this, that the problem is yours for not having cancelled reservations. For more indignation I get into the application of the fork and check that the offer is still valid and that it can be reserved for the month of September and October with -30% which makes everything more subreal. 

After 5 minutes he brings the claim sheet and tells me to show him the Reservation Mail (it seems that he doesn't believe us...) and tells me again that he can't apply the offer and that he doesn't know what to do to discount that 30% to which my wife tells him to ""take a plate and it's done even if it's less than that 30% and we get hurt"" and to her it seems a magnificent solution for what we paid and we left with very bad taste in our mouths and with the certainty that we won't go again. 

If you presume to be a 5-star restaurant you have to prove it both in the food, in the place and in the service and this time none of this was so and showed us that they are not able to give solutions to the problems that have arisen. 

If you have the restaurant closed and you are going to relocate the diners in ""a room"" you must inform them (for that they have the customers' mail and phone), the food must leave in kitchen conditions (from a plate of 30 € is the minimum expected) and if you have reservations with conditions that you have not canceled you must meet them."
La Cúpula Restaurant & Bar,Madrid,4.3,"Very good if not excellent service, old school, good food with classic dishes but also more modern dishes (e.g. the wellness menu), good selection of wines although not very extensive, fascinating surroundings as always, calm atmosphere and for what they offer, a good value for money."
La Cúpula Restaurant & Bar,Madrid,4.3,"We stayed a week at this hotel and ate here everyday for breakfast. The restaurant itself is gorgeous! The stained glass ceiling is amazing. The service was excellent. The food, each day, was great! A wide range of items on the buffet."
La Cúpula Restaurant & Bar,Madrid,4.3,Spectacular place and incredible and varied buffet. Opera is always a plus. The variety and quality of the food is impressive.
La Cúpula Restaurant & Bar,Madrid,4.3,"Eating in the hotel rotunda, under that wonderful glass dome, is a pleasure that can be found in few places. The food was splendid, highlighting some wonderful Iberian ham croquettes and some very delicious candied artichokes. For the main course I would highlight some really good grilled scallops with venere rice. For dessert, the cheesecake was good but nothing to write home about. The unbeatable service, very attentive and friendly."
La Cúpula Restaurant & Bar,Madrid,4.3,"Best fine dining restaurants
See all
Los Montes de Galicia
4.8
(13,542 reviews)
International • $$$$
Open now
Ichikani Madrid
4.9
(559 reviews)
Japanese • $$$$
Open now
Nepali Kathmandu Tandoori House
5.0
(114 reviews)
Indian • $$$$
Open now
Order online
Restaurante La Gaditana
4.7
(2,829 reviews)
Mediterranean • $$$$
Open now
Bosque De Piamonte
4.9
(481 reviews)
Italian • $$$$
Order online
La Gaditana Retiro
4.9
(414 reviews)
Mediterranean • $$$$
Open now
In Ristolab
4.9
(157 reviews)
Italian • $$$$
Open now
Reserve
La Marita
4.9
(126 reviews)
Steakhouse • $$$$
Open now
Taberna Pirámide
4.9
(246 reviews)
Seafood • $$$$
Open now
Hotaru Madrid
4.8
(671 reviews)
Japanese • $$$$
Open now"
La Cúpula Restaurant & Bar,Madrid,4.3,"Los Montes de Galicia
4.8
(13,542 reviews)
International • $$$$
Open now"
La Cúpula Restaurant & Bar,Madrid,4.3,"Nepali Kathmandu Tandoori House
5.0
(114 reviews)
Indian • $$$$
Open now
Order online"
La Cúpula Restaurant & Bar,Madrid,4.3,"Restaurante La Gaditana
4.7
(2,829 reviews)
Mediterranean • $$$$
Open now"
La Cúpula Restaurant & Bar,Madrid,4.3,"Expansive plazas, local and foreign crowds, street performers, colorful lights, window shopping, restaurant signs promising the best paella, ham, and churros con chocolate- this is downtown Madrid, a collection of plazas interconnected by a network of side streets. Some of these side streets are wide pedestrian shopping routes, and some are hidden, so it's possible to duck in and out of the bustle as desired. The iconic Puerta del Sol is the giant crossroads of the city and a must-see attraction at any time of the day. The nearby Plaza Mayor, completely enclosed by historic red buildings, is an ideal place to grab a bite to eat outside, amidst scores of tables and people out for a stroll. Plaza Isabel II (also known as “Opera”) is smaller and a good meeting spot, and the stately Plaza del Oriente is the front yard of the Royal Palace. Centro can be touristy (pickpockets are unfortuately not unheard-of here), crowded, and sometimes gimmicky, but it is also the place to experience classic Madrid."
La Cúpula Restaurant & Bar,Madrid,4.3,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
El Sur de Moratín,Madrid,4.8,"Rewards
Discover
Review
USD
Sign in
Madrid
Hotels
Things to Do
Restaurants
Cruises
Forums"
El Sur de Moratín,Madrid,4.8,"Tripadvisor is not responsible for this summary or the opinions in it. For more information, please read the traveler reviews and learn more about how the site works."
El Sur de Moratín,Madrid,4.8,The ham platter and chicken curry small plates were a great meal after spending the day in the rain! Alberto and Stephen were very friendly and made sure I was ordering what I wanted!
El Sur de Moratín,Madrid,4.8,Excellent food and a charming place to sit. The squid was outstanding and the grilled vegetables prepared beautifully. Our waiter Alberto was a delight.
El Sur de Moratín,Madrid,4.8,"We went to a show and looked for a place with good recommendations. It has not disappointed us, very nice service, good food and value for money online. Recommended"
El Sur de Moratín,Madrid,4.8,"We went for a dinner with the family to enjoy our last evening in Madrid. We tried local delicacies like octopus, prawns, paella and scallops. My son wanted to try homemade ravioli. Amazing food. We also tried local tempranillo red wine from Valladolid. Alberto who served us was very kind as well as he knew to respond quickly to our questions. Definitely you have to visit if you are in Madrid."
El Sur de Moratín,Madrid,4.8,"Alberto top, very nice local and with very good food at a great price. 
I recommend coming for a dinner with friends.
."
El Sur de Moratín,Madrid,4.8,"Excellent service!!!! Delicious food, I've never eaten a potato omelet so good! And let alone the paella!! I highly recommend!!"
El Sur de Moratín,Madrid,4.8,"Delicious food, shrimp risotto , excellent red wine and very friendly staff 👍🏻 I will come back again and try some other food…."
El Sur de Moratín,Madrid,4.8,"Excellent 
5 stars for food, service and kindness.
Also recommended if you want to eat and then go to the prado museum"
El Sur de Moratín,Madrid,4.8,"Superb address, warm decor, service from Roger and Steven 5 stars of a great kindness and the dishes just as succulent as each other, and a top value for money, a must if you are looking for tapas in the center of Madrid"
El Sur de Moratín,Madrid,4.8,"Excellent bar, very good atmosphere and especially the variety of dishes like paella, old clothes, and cake uff all very way I will repeat."
El Sur de Moratín,Madrid,4.8,"Very nice decor, excellent treatment and service. Good value for money. Better the rissoto than the paella, it was a little overcooked. Excellent salmon tartare.
Don't stop trying some dessert."
El Sur de Moratín,Madrid,4.8,"I want to keep this place to myself, but the word is already out. Easily my favorite place I ate at this weekend. The music is upbeat, and the food is solid. Paella + cheesecake = cannot go wrong. Steven was behind the bar pouring wine and limoncellos. He’s so friendly and checks in regularly to ensure you’re doing okay! I will certainly be back."
El Sur de Moratín,Madrid,4.8,"Steven was amazing, very professional and helpful. The food was really good and good prices. Definitely will be back!!"
El Sur de Moratín,Madrid,4.8,Restaurant in the neighborhood of letters with excellent food and service. Quiet atmosphere and very attentive and friendly staff. Surely recommended!
El Sur de Moratín,Madrid,4.8,"The food and ambiance were amazing! We tried the empanadas, risotto, ravioli, and lomo bajo. All were delicious! The staff were very nice."
El Sur de Moratín,Madrid,4.8,"Best moderately priced restaurants
See all
Sponsored
La Gaditana Castellana
4.8
(2,293 reviews)
International • $$ - $$$
Open now
Order online
Brunchit - María De Molina
5.0
(271 reviews)
Cafe • $$ - $$$
Open now
Brunchit Plaza Mayor
5.0
(685 reviews)
Cafe • $$ - $$$
Open now
Brunchit Chueca
4.9
(1,118 reviews)
Cafe • $$ - $$$
Open now
Brunchit - Las Letras
4.9
(1,571 reviews)
Cafe • $$ - $$$
Open now
Costanza Café
4.9
(414 reviews)
Mediterranean • $$ - $$$
Open now
Order online
El Sueño De Carmen
4.9
(694 reviews)
Mediterranean • $$ - $$$
Open now
Reserve
Brunchit Malasaña
4.9
(1,210 reviews)
Cafe • $$ - $$$
Open now
Pastamore Alcalá
4.9
(1,627 reviews)
Italian • $$ - $$$
Open now
Order online
Entre Santos Cocktail Bar & Food
4.9
(2,230 reviews)
Bar • $$ - $$$
Closed now"
El Sur de Moratín,Madrid,4.8,"Sponsored
La Gaditana Castellana
4.8
(2,293 reviews)
International • $$ - $$$
Open now
Order online"
El Sur de Moratín,Madrid,4.8,"Costanza Café
4.9
(414 reviews)
Mediterranean • $$ - $$$
Open now
Order online"
El Sur de Moratín,Madrid,4.8,"El Sueño De Carmen
4.9
(694 reviews)
Mediterranean • $$ - $$$
Open now
Reserve"
El Sur de Moratín,Madrid,4.8,"Pastamore Alcalá
4.9
(1,627 reviews)
Italian • $$ - $$$
Open now
Order online"
El Sur de Moratín,Madrid,4.8,"Entre Santos Cocktail Bar & Food
4.9
(2,230 reviews)
Bar • $$ - $$$
Closed now"
El Sur de Moratín,Madrid,4.8,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
El Sueño De Carmen,Madrid,4.9,"Rewards
Discover
Review
USD
Sign in
Madrid
Hotels
Things to Do
Restaurants
Cruises
Forums"
El Sueño De Carmen,Madrid,4.9,"Tripadvisor is not responsible for this summary or the opinions in it. For more information, please read the traveler reviews and learn more about how the site works."
El Sueño De Carmen,Madrid,4.9,Excellent food in a quiet unpretentious restaurant. All the dishes we had including octopus were perfectly cooked. Service was very good and the prices reasonable. The only slight criticism which prevented a 5 star from us was the limited selection of wines. Would definitely visit again.
El Sueño De Carmen,Madrid,4.9,"Muchas gracias por su reseña y por sus amables palabras sobre la comida y la cena; nos alegra enormemente saber que su experiencia fue tan positiva. En cuanto a la carta de vinos, agradecemos su comentario. Actualmente trabajamos con vinos de 14 variedades de uva distintas, seleccionadas con mucho cuidado. No obstante, debido al espacio del que disponemos en el restaurante, la ampliación de la bodega es algo que en parte se nos escapa de las manos. Aun así, seguimos esforzándonos por ofrecer opciones de calidad y un buen asesoramiento. Esperamos volver a recibirle muy pronto.

Thank you very much for your review and for your kind words about both the food and dinner; we are truly delighted to know that your experience was so positive. Regarding our wine list, we appreciate your feedback. We currently work with wines made from 14 different grape varieties, all carefully selected. However, due to the limited space available in our restaurant, expanding the wine cellar is something that is partly beyond our control. Even so, we continue to strive to offer quality options and provide good advice. We hope to welcome you back very soon."
El Sueño De Carmen,Madrid,4.9,"Great spot for a quality meal a little outside the touristy areas, that is near parque Rio Madrid, another must see. Work up and appetite and walk from the Royal Palace to Puente Monumental De Arganzuela stopping here along the way. Great food, and friendly service!"
El Sueño De Carmen,Madrid,4.9,"Delicious food, very good service, always clean. 

Gabriel is a sweetheart. He always pampers my little ones and makes us feel like we are home! Andrea is also divine! It really is a very friendly team!!!"
El Sueño De Carmen,Madrid,4.9,"All very rich and the waiters very friendly. 
100% recommended prawn risoto"
El Sueño De Carmen,Madrid,4.9,"Outside the town, you’ll go by taxi, but everything is fresh and beautiful, especially the seafood was very good"
El Sueño De Carmen,Madrid,4.9,The staff had a friendly and unparalleled meal experience! The store was clean. I want to go one more time while in Madrid. Thank you.
El Sueño De Carmen,Madrid,4.9,Fantastic night and dinner at El Sueno de Carmen. The food was delicious and beautifully presented. Highly recommend. The staff also was exceptional. Thank you Gabriel for a fantastic evening. You were great!
El Sueño De Carmen,Madrid,4.9,10/10 waiters' treatment and great quality food! I recommend cheesecake
El Sueño De Carmen,Madrid,4.9,"We've been here several times. 
Very good service and exquisite food.!!
Today they had as a suggestion octopus croquettes (very good)"
El Sueño De Carmen,Madrid,4.9,"Excellent quality 
We really liked the cheesecake 
And the prawn salad and the tenderloin very good"
El Sueño De Carmen,Madrid,4.9,Food and atmosphere of ten. I highly recommend the croquettes and dessert without doubt the torrija. Very friendly waiters
El Sueño De Carmen,Madrid,4.9,"Great staff, professional owner and always attentive to needs. 
Spectacular food and nothing expensive."
El Sueño De Carmen,Madrid,4.9,"A happy island for eyes and palate. If you only have one dinner available, come here."
El Sueño De Carmen,Madrid,4.9,"Intrigued by the reviews, I had booked a dinner with my wife at this atypical restaurant. Atypical because it is completely decentralized and placed at an anonymous intersection. You have to go there specially since there is nothing around at all. The restaurant externally is a bit anonymous, there is only a sheltered terrace for those who want to eat out. We had booked inside but it was also December. The manager, immediately very kind and with whom we immediately got in tune, advised and briefed us on the different dishes. We also asked for a local white wine. I wanted something different than usual and it succeeded.
What about, it was all really delicious, with dishes prepared with great care and really good. I took some pictures but they don't give the idea of our excellent gastronomic evening. Also the wine recommended to me was very good. The service was nice and fast and throughout the dinner, despite the place was full, we were several faces questioned to our liking.
If I had only one night available in Madrid, I would return to this informal and surprising place. Not to be missed."
El Sueño De Carmen,Madrid,4.9,Quality food and great service. To repeat. Varied menu and all very good. You can tell it's cooked all with quality products
El Sueño De Carmen,Madrid,4.9,Rich humus and quantity. Broken eggs with real potatoes and nice ham. Cheesecake that melts. All delicious
El Sueño De Carmen,Madrid,4.9,"Best moderately priced restaurants
See all
Sponsored
Indian Aroma
4.4
(883 reviews)
Indian • $$ - $$$
Open now
Reserve
Brunchit - María De Molina
5.0
(271 reviews)
Cafe • $$ - $$$
Open now
Brunchit Plaza Mayor
5.0
(685 reviews)
Cafe • $$ - $$$
Open now
Brunchit Chueca
4.9
(1,118 reviews)
Cafe • $$ - $$$
Open now
Brunchit - Las Letras
4.9
(1,571 reviews)
Cafe • $$ - $$$
Open now
Costanza Café
4.9
(414 reviews)
Mediterranean • $$ - $$$
Open now
Order online
Brunchit Malasaña
4.9
(1,210 reviews)
Cafe • $$ - $$$
Open now
Pastamore Alcalá
4.9
(1,627 reviews)
Italian • $$ - $$$
Open now
Order online
Entre Santos Cocktail Bar & Food
4.9
(2,230 reviews)
Bar • $$ - $$$
Closed now
50% off
El Pampeano Asador Argentino
4.9
(103 reviews)
Grill • $$ - $$$
Open now
Reserve"
El Sueño De Carmen,Madrid,4.9,"Sponsored
Indian Aroma
4.4
(883 reviews)
Indian • $$ - $$$
Open now
Reserve"
El Sueño De Carmen,Madrid,4.9,"Costanza Café
4.9
(414 reviews)
Mediterranean • $$ - $$$
Open now
Order online"
El Sueño De Carmen,Madrid,4.9,"Pastamore Alcalá
4.9
(1,627 reviews)
Italian • $$ - $$$
Open now
Order online"
El Sueño De Carmen,Madrid,4.9,"Entre Santos Cocktail Bar & Food
4.9
(2,230 reviews)
Bar • $$ - $$$
Closed now"
El Sueño De Carmen,Madrid,4.9,"50% off
El Pampeano Asador Argentino
4.9
(103 reviews)
Grill • $$ - $$$
Open now
Reserve"
El Sueño De Carmen,Madrid,4.9,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Taberna Pirámide,Madrid,4.9,"Rewards
Discover
Review
USD
Sign in
Madrid
Hotels
Things to Do
Restaurants
Cruises
Forums"
Taberna Pirámide,Madrid,4.9,"Booked here as it was close to our hotel on busy New Years Eve. Lovely welcome by fab lady who was host, bar lady, waitress & server all in one. Not sure how she did everything whilst she kept smilling. We asked if we could move tables. The very pleasant man (manager? ) obliged. Food lovely. Garlic prawns, octopus mushroom risotto all good. Restaurant bit cold but then its winter! All in all we had a lovely evening. The staff made it!"
Taberna Pirámide,Madrid,4.9,"We went there as a group following positive reviews.
After the first resistances for the not very inviting external appearance,
we had a great time both for the praiseworthy welcome and for the quality of the food. 
Too nice and courteous the owner who helped us in the choice of dishes."
Taberna Pirámide,Madrid,4.9,Paya jambas is so delicious :) The gut is properly tasty and there is a re-entered doctor 😀 Re-entered doctor is enough👍👍
Taberna Pirámide,Madrid,4.9,"I came by accident on a honeymoon trip, and it was Korean-flavoured flavoured flavoured flavoured flavoured flavoured flavoured flavoured flavoured. It's quiet. It's good to go in a couple."
Taberna Pirámide,Madrid,4.9,Four of us came with the family. Everything on the menu was delicious. I was impressed by the octopus and shrimp dishes. It was a very satisfying lunch. I'd love to have dinner here again.
Taberna Pirámide,Madrid,4.9,"I don't know how this restaurant got 4.9 stars, nor 4 $$$$. This is a hole-in-the-wall on a side street that serves ok food for fairly low prices. If you need dinner fast and cheap, and you aren't picky, it will do that. Service is friendly and prompt. 
We had mushroom croquettes, paella mariscos, and huevos con patatas y pisto. Definitely none of these were freshly made from raw ingredients. It's worth the effort to find an alternative dining option."
Taberna Pirámide,Madrid,4.9,"Family kitchen, generous quantity, Price quality ratio very well in a quiet place. 
Service with smile and kindness!"
Taberna Pirámide,Madrid,4.9,"The place is very nice. The waiters very nice and helpful. I ordered patatas bravas and paella, all very good."
Taberna Pirámide,Madrid,4.9,"The place is nice, the waiters very nice and helpful. I ordered the bravas potatoes and the paella is I liked both dishes. Positive value for money!"
Taberna Pirámide,Madrid,4.9,A very very good restaurant. Very well prepared and very flavorful food. The staff treats you well and quickly. To come back!!
Taberna Pirámide,Madrid,4.9,"Restaurant pyramids we prepared an excellent dinner, I likerom all dishes, but especially my
Favorite dish was Alexandria"
Taberna Pirámide,Madrid,4.9,"We read all the excellent reviews of this restaurant and thought we would try it.
 Very glad we did, there was nothing to disappoint.
The service was attentive,kind ,welcoming and friendly.
The food was delicious,tasty and served straight from the oven.
If you are in Madrid, make this restaurant one of your places to visit."
Taberna Pirámide,Madrid,4.9,"They have the best food, the best cocktails and the best care. We enjoyed a delicious pineapple colada and ate super recommended and of course we will be back."
Taberna Pirámide,Madrid,4.9,"Great food, great price and fantastic people.
We had the salad, octopus and artichokes. 
Service was fantastic with reasonable price."
Taberna Pirámide,Madrid,4.9,Great atmosphere.. great food. Great sangria. Overall it was a amazing experience. Can't wait to come back. Definitely Recommend
