Restoran,Grad,Ocena,Recenzija
Taberna de Peñalver,Madrid,4.7,Amazing food and fantastic service. Y Hamidy and Angel was perfecto!!!  I will come again. Come hungry and leave happy and full.
Taberna de Peñalver,Madrid,4.7,"It is the triumph of paella in all its forms. Quality of fish , large portions , good service and value for money appropriate to the level of the place. Very rich menu in both meat and fish dishes. The only one is the equipment without tablecloth or Americans with the obligation to place the cutlery on the table. If you love paella this is the best."
Taberna de Peñalver,Madrid,4.7,"Great restaurant, maybe a bit overrated here on Tripadvisor. Paella ok, good wines. Serving straightforward, but maybe somewhat eccentric. For hot red wine, it became better after a walk in the refrigerator at the table."
Taberna de Peñalver,Madrid,4.7,"Was a real disappointment. We had booked to celebrate a birthday, but they didn't find it again.  The food was disappointing, but the service even more so. Unfriendly almost laughing at us.  While we were still having aperitifs, the main switch came from my wife and I had to wait.  We were told to leave within the hour and the window was opened at 4 degrees Celsius.... We will never come back here"
Taberna de Peñalver,Madrid,4.7,"Very good paella, Good portion per person Excellent treatment from reception, very nice place to live"
Taberna de Peñalver,Madrid,4.7,"Good and quick service. The space is huge, they have 3 or 4 stands outside. When it comes to the food; the price is a little expensive but nothing outrageous, the paella was really good, rice and shrimp cooked to perfection. The ONLY thing I disliked and the reason why Im not giving a higher rating is the calamari that was rubbery and had a weird taste."
Taberna de Peñalver,Madrid,4.7,"Overpriced, not worth it. Found a hair in the paella, dirty, eaten in the outdoors in the cold, sent away for shift change. NOT COUNCIL"
Taberna de Peñalver,Madrid,4.7,We had been in the Latina location where the ambient was much better and the staff was behaving more professionally: the dining area was busy with kitchen and serving staff moving around food and utensils. Traffic was unbearable . Food quality was below expectation too. Even the paella.
Taberna de Peñalver,Madrid,4.7,"All very good: location, food and service. As to atmosphere surrounding tables were somewhat loud affecting our enjoyment of the occasion."
Taberna de Peñalver,Madrid,4.7,Went on the reviews here and not disappointed. Really busy restaurant.  We had Delicious mixed paella Value for money  Good service
Taberna de Peñalver,Madrid,4.7,"Mixed experience. Rice main dish was great....but starters were not good, tomato salad with non-fresh tomatoes, but the most annoying part was that the waiter didn't know anything about the menu....I wasn't expecting for a recommendation, but at least the basic ability to explain the difference between some dishes, something that he couldn't do. We didn't like the approach, the fact that food was rushed, that once we finish eating we were pushed either to order a dessert or leave (even though we still had more than 40 mins on the time allocated to the table as per booking conditions). We decided that we didn't want to stay longer and left to have a dessert and coffee somewhere else.  Great food it's the basic of a restaurant, but if staff is not polite, well prepared and without the basic manners, there is no way that I will go back......"
Taberna de Peñalver,Madrid,4.7,"Out of the crowd and tourist crowd, quiet place, I recommend booking, we were on the evening of December 7 with Madrid overflowing with tourists, but here you have to get there by metro , small but very cozy place, you eat very well , high quality , friendly and fast staff . Exceptional paella ...... highly recommended"
Taberna de Peñalver,Madrid,4.7,"The service, the food, the paella, the cheese cake everything was perfect I recommend, it is a wonder."
Taberna de Peñalver,Madrid,4.7,"Broad, tree-lined avenues with pretty streetlights frame the neighborhood of Barrio Salamanca. With beautiful condominium buildings that make up most blocks in this area, this part of town is refined and quiet. It is also host to a few of the city's large shopping avenues, including Calle Serrano and Calle Jose Ortega y Gasset. A walk down these streets will reveal upscale chains, small boutiques, and plenty of opportunities for shopping or checking out the stylish displays. The locals here are polished and fashionable, the atmosphere is leisurely, and the lush Retiro Park on the southern border is yet another opportunity to enjoy the outdoors. A stroll through Barrio Salamanca is all about admiring the beautiful architecture, window-shopping, and people-watching in this upper-crust corner of Madrid."
Taberna de Peñalver,Madrid,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Pastamore Alcalá,Madrid,4.9,It was our first time here. Diana Carolina has attended us and made our dinner a very pleasant evening. We'll be back soon.
Pastamore Alcalá,Madrid,4.9,"Highly recommended, quiet and very good food. Baked biscuit is the most surprising thing and tiramisu, delicious. The staff is very professional, friendly and friendly, thank you Diana Carolina for attending us so well!"
Pastamore Alcalá,Madrid,4.9,"Local with very nice atmosphere, good food and rich Aperol  We tried rag cannelloni, New York pepperoni pizza and tiramisu. All highly recommended"
Pastamore Alcalá,Madrid,4.9,"Very good everything. Very original tiramisu dessert. Attention from Diana Carolina very well. I didn't expect much and I was surprised. If I can, I'll be back."
Pastamore Alcalá,Madrid,4.9,"Every time we go, we enjoy their dishes more; amazing quality and treatment of their staff. Just excellent!!!"
Pastamore Alcalá,Madrid,4.9,"Nice night shared with family, thanks to Diana's attention and the atmosphere of the place very pleasant. Excellent flavors!"
Pastamore Alcalá,Madrid,4.9,"A well-trained and well-traveled Italian citizen with excellent taste would give you a very high grade and share it. I'm doing it on your behalf. Diana took care of us. Difficult, very difficult to improve your professionalism. We'll be right back."
Pastamore Alcalá,Madrid,4.9,Place I was recommended and that meets the quality requirements to enjoy good Italian gastronomy. The care of Diana Carolina exceptional. I'll definitely be back. Thank you.
Pastamore Alcalá,Madrid,4.9,Joceline took care of us super friendly and made us feel super comfortable at dinner apart from the food is RICH!! I highly recommend coming
Pastamore Alcalá,Madrid,4.9,Excellent quality and service. Exquisite pasta. Highly recommended. We'll definitely be back. Thank you very much for the attention
Pastamore Alcalá,Madrid,4.9,"We were eating on a Saturday and we really liked it. We ordered three main ones: risotto de boletus, a pizza carbonara and vegetable cannelloni. All very rich and dessert we ordered tiramisu and brownie for the three, both very good desserts as well. Good summer red with lemon. Very good and friendly staff. Nice place, elongated, but comfortable. I wouldn't mind coming back."
Pastamore Alcalá,Madrid,4.9,"Unbeatable attention from Diana Carolina, attentive, fast and friendly. Delicious food at a very competitive price. We'll repeat for sure."
Pastamore Alcalá,Madrid,4.9,"Exceptional service from Diana Carolina. Her knowledge of the menu and wine list was impressive, and her recommendations were spot-on. She was attentive without being intrusive and made our dining experience outstanding. A well-deserved 10/10."
Pastamore Alcalá,Madrid,4.9,The food is very rich and professionally made. Very good and friendly service. Optimum price quality. We didn't know him and in two days we're back.
Pastamore Alcalá,Madrid,4.9,"Broad, tree-lined avenues with pretty streetlights frame the neighborhood of Barrio Salamanca. With beautiful condominium buildings that make up most blocks in this area, this part of town is refined and quiet. It is also host to a few of the city's large shopping avenues, including Calle Serrano and Calle Jose Ortega y Gasset. A walk down these streets will reveal upscale chains, small boutiques, and plenty of opportunities for shopping or checking out the stylish displays. The locals here are polished and fashionable, the atmosphere is leisurely, and the lush Retiro Park on the southern border is yet another opportunity to enjoy the outdoors. A stroll through Barrio Salamanca is all about admiring the beautiful architecture, window-shopping, and people-watching in this upper-crust corner of Madrid."
Pastamore Alcalá,Madrid,4.9,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
El Pampeano Asador Argentino,Madrid,4.9,"Digital Payments, Accepts credit cards: American Express, Discover, Mastercard, Visa"
El Pampeano Asador Argentino,Madrid,4.9,It's definitely a good idea to come here for dinner. Very friendly treatment of the girls and very good quality of the different types of dishes we order.
El Pampeano Asador Argentino,Madrid,4.9,Great experience thanks to the staff that made all the experience really enjoyable.
El Pampeano Asador Argentino,Madrid,4.9,"Excellent service, friendly and generous staff, great food. The location is easy to find and in a quiet area. Great atmosphere. 100% I will be coming back when next in Madrid."
El Pampeano Asador Argentino,Madrid,4.9,"Excellent great deal, great food and very attentive and friendly service, empanadas and exquisite meat"
El Pampeano Asador Argentino,Madrid,4.9,"An extraordinary place with very attentive service. The best meat, of course, with all kinds of Argentine cuts, which is enjoyed in a good atmosphere."
El Pampeano Asador Argentino,Madrid,4.9,"I was eating the menu and the exceptional food, we had a meat patty and chorizo Creole and then 3 variations of meat and dessert alfajores and ice cream, everything was great and we were invited q a shot. Very friendly staff."
El Pampeano Asador Argentino,Madrid,4.9,"Good atmosphere, effective and pleasant service, delicious food. 100% recommended."
El Pampeano Asador Argentino,Madrid,4.9,"What good service gabi, excellent food and atmosphere, very generous portions"
El Pampeano Asador Argentino,Madrid,4.9,Food is delicious. Service is fantastic! Have made a nice start to our trip in Madrid. If you are in Madrid definitely recommended!
El Pampeano Asador Argentino,Madrid,4.9,Very rich and good service!! The dessert choco torta argentina my favorite and the cheese very rich!!
El Pampeano Asador Argentino,Madrid,4.9,"Excellent food, deal too. Reasonable prices. The only one but the place is noisy. There seems to be nothing to absorb the noise from the tables, there were few tables occupied in the premises and yet it was difficult to have a conversation. Despite this, it is worth it."
El Pampeano Asador Argentino,Madrid,4.9,"We ate mullet, provolet, empty, Neapolitan Milanese, white chocolate alfajor and Argentine flan All riquiiiisiiimooo!! The waitress, Irene, very nice, has also recommended and explained very well each cut of meat! Pleasure!"
El Pampeano Asador Argentino,Madrid,4.9,Very good food and excellent service. Super attentive and quite knowledgeable about meat and ways to cook it. Nice experience that I would repeat
El Pampeano Asador Argentino,Madrid,4.9,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Taberna El Sur,Madrid,4.7,"It is a simply wonderful place with attentive staff. We concentrated on fish- prawns, scallops, and cod confit. Everything was just perfect."
Taberna El Sur,Madrid,4.7,Enjoyed the tortilla de pata and seafood paella! Lovely service and super friendly. Definitely recommend adding this to the list of places you visit in Madrid!
Taberna El Sur,Madrid,4.7,"Excellent food! Restaurant quality . Friendly bar with great staff who poured me mega pint  of wine! How can u tell this is great place ? They got couple groups of Asians here. But mostly locals. While we r here for the hour, people come in and out . Families, couples , And then this group of 16 showed up. Busy and good ! Ask for Senor Guapo! He will give you a mega pint pour"
Taberna El Sur,Madrid,4.7,"The 3rd day of the trip to Spain, I think I visited the most friendly and fun restaurant. Thanks to visiting with family, we had a variety of menus, and all were delicious. I asked to make it less spicy, so the food wasn't too spicy. (Garibey, Faye, Basil, Jambas, Piedmont-de-Fatiron, etc.) It was a satisfying meal enough to have added 3 times of bread. It was even more satisfying to eat a delicious cheesecake especially after a meal"
Taberna El Sur,Madrid,4.7,"Added bread to the Jambas al-Ahijo, ate phaya and added phyalcol shangria. Staff Jhoan is very friendly and the food is delicious."
Taberna El Sur,Madrid,4.7,"We love the food! Jhoan is the best waiter, and we really enjoyed our meal at this restaurant. Well definitely visit again."
Taberna El Sur,Madrid,4.7,",Jhoan The person is very friendly and enthusiastic."
Taberna El Sur,Madrid,4.7,"Before Prado art gallery, I randomly stopped by here just to get some drinks.   I ordered Sangria and it tastes so good. All the workers here are so nice, they gave me a bailey shot on the house    I highly recommend this place if you want to have a good memory in Madrid"
Taberna El Sur,Madrid,4.7,"Cozy place, typically Spanish., good food, eclectic musical selection, first-time service made by JHOAN. Wonderful city. Highlight for pulpo and gambas risotto."
Taberna El Sur,Madrid,4.7,"The pork tenderloin in moscato sauce was delicious. Very pleasant atmosphere. The shot offered on behalf of the house at the end, very good gesture and really digestive. A very soft liquor typical of not remembering which region of Spain."
Taberna El Sur,Madrid,4.7,"Delicious meat, spectacular attention from Jhon... definitely the Secret dish the Veal delicious ufff.  I'm Colombian and with Jhon's charisma I felt at home. Oleeee I'll be back"
Taberna El Sur,Madrid,4.7,"Very nice place, relaxed and happy atmosphere. Oily garlic shrimp is so delicious! The cream baked rice is a little salty too, but it's also delicious! The staff is really emotional. Hhhhhhhhh. Jhoan is happy. Hhhhh. Finally, a BabyGennius. Happy ending."
Taberna El Sur,Madrid,4.7,"Expansive plazas, local and foreign crowds, street performers, colorful lights, window shopping, restaurant signs promising the best paella, ham, and churros con chocolate- this is downtown Madrid, a collection of plazas interconnected by a network of side streets. Some of these side streets are wide pedestrian shopping routes, and some are hidden, so it's possible to duck in and out of the bustle as desired. The iconic Puerta del Sol is the giant crossroads of the city and a must-see attraction at any time of the day. The nearby Plaza Mayor, completely enclosed by historic red buildings, is an ideal place to grab a bite to eat outside, amidst scores of tables and people out for a stroll. Plaza Isabel II (also known as Opera) is smaller and a good meeting spot, and the stately Plaza del Oriente is the front yard of the Royal Palace. Centro can be touristy (pickpockets are unfortuately not unheard-of here), crowded, and sometimes gimmicky, but it is also the place to experience classic Madrid."
Taberna El Sur,Madrid,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"The restaurant should be called Galactic!! The exceptional seafood paella, the living room downstairs is very romantic. Great wine, good price. Highly recommended in the area of Cava Baja , Barrio La Latina Madrid."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Great, we have eaten fabulous grilled octopus the veiras and that sea bass and for those who like Austrian holiday loin meat, dessert Great and the attention of the waiters very well, especially Macarena Great, their attention Great"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"There's not too much to write about: one of the best paellas ever eaten! We are passing through Madrid and near our accommodation we found this restaurant, a wonderful discovery, we waited for the paella with ham and bread very good... Highly recommended"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We chose to eat lobster rice and a helping of chistorra to start with. It was good, the food was good, the service was good, reasonable price"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Unfortunately, my experience at this restaurant was disappointing. While the food itself was acceptable, the service was poorly organized.  Our dishes arrived separately, and the timing made no sensemy main course was served before the starter, which arrived much later. This completely disrupted the meal and took away from the dining experience.  Dining out should feel relaxed and enjoyable, not confusing and rushed. For the prices charged, I expected much better coordination from the kitchen and service staff.  Sadly, I wouldnt recommend this place based on this experience."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We stayed here for dinner by reservation, really nice restaurant and in a nice and quiet area.  We had a really good and plentiful mixed paella, although the pieces of meat had lost a bit of flavor apart from that nothing to say, the price was right. Croquettes (given the long wait for paella that we had been warned about) and really good vegetables but with an exaggerated price, 16  for 4 croquettes is excessive, they cost twice as much as the average of restaurants of their same level, the same goes for grilled vegetables that cost 16 . The staff was really friendly and helpful and also the service is very well taken care of, it deserves 5 out of 5 but for fairness I put 4 for the quality / price ratio that should be improved on certain courses, since competitors are there and have much fairer prices on certain dishes, the exception is the paella which had a more than reasonable price."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We ordered the paella, but did not realize you have to order for 2 person. The waiter did not say anything to us, but instead tried to upsell more food. When we realized the paella was for 2 person, a couple minutes later, we tried to change the order, but the waiter would not let us change the order. The paella came and it was terrible.. the taste was blah and the seafood was stale and not fresh. The octopus was good though."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"We found this restaurant through TripAdvisor. The restaurant's standards were not met at all. Upon entering, the music was very loud, and the staff did not appear very cheerful. The service was provided by only young individuals, and while there is no issue with that, it seemed there was no experienced figure to organize the service. In my opinion, the food was very average. I definitely would not recommend this place to anyone. Even the interior decoration appeared poorly maintained. I suggest considering other options as you can find much better in Madrid. This establishment is completely overrated."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"The place isn't worth its money, paelle regular, the price is on the menu for 1, but you can't order a portion like that, for at least two. 55 is expensive for a dish like this. No sangria, don't order unless you want to be disappointed. They barely understand English. Anyway, no more than yes."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Delicious paella. And sweet, attentive service from a lady (Yadira). It is located in a cozy neighborhood, just outside the worst crowds. Beautiful decor vh restaurant - white linen and warm colors vh interior."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Small room with outdoor veranda , very kind and professional the Honduran girl who serves our table. A thousand and one nights fish paella"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"A spectacular experience, all very delicious, in case you have a cut with the bottle of water helen cures you, very good home remedies"
La Taberna De Peñalver Cava Baja,Madrid,4.7,"My wife and I were in Madrid and visited this restaurant. We received excellent service from Carlos, a very friendly young man who knew very well the dishes, and wines they offer. The starter was a dish called blizzard peppers, exquisite. Then a Paella Seorat, very rich and abundant. The atmosphere, from a prime restaurant. Anyway, I can say it was the best dinner of our trip."
La Taberna De Peñalver Cava Baja,Madrid,4.7,"Very nice place in the Latina district, excellent food and above all very good paella. They have about fifteen different types, we chose the seafood one, tasty and abundant, one of the best ever tasted. The potato tortilla is also good, perhaps a little too drooling for our taste. Fair wine list, good prices. We spent about 55 per person, correct price."
La Taberna De Peñalver Cava Baja,Madrid,4.7,Nice place. Fast service. The only drawback they push to make you take more courses and not just paella saying it takes a long time.  We had a tortilla that was good but in the end it overfilled us and we left a bit of both.  If you are not a big eater I recommend ordering only paella.
La Taberna De Peñalver Cava Baja,Madrid,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
La Cúpula Restaurant & Bar,Madrid,4.3,"Plaza de las Cortes, 7 The Palace, A Luxury Collection Hotel, Madrid, 28014 Madrid Spain"
La Cúpula Restaurant & Bar,Madrid,4.3,"The lovely place, but the service improveable, the service is sometimes slow is why 4 stars, everything else great"
La Cúpula Restaurant & Bar,Madrid,4.3,"The elaborate La Rotonda is under reconstruction. The restaurant is operating in a very fine setting in the room next door. The menu is unchanged from the grand facility. The service and food were excellent. The wine list did not show the vintage of the bottles offered. This shows the establishment is not serious about wine as did the small number of selections offered. With this caveat, dinner was fine in all respects."
La Cúpula Restaurant & Bar,Madrid,4.3,"Gracias por compartir su experiencia con nosotros. Lamentamos sinceramente la percepcin que se llev durante su visita. En The Palace Hotel, Madrid, el trato respetuoso y equitativo hacia todos nuestros huspedes es un principio fundamental, por lo que queremos asegurarle que no existe ningn tipo de filtro, preferencia o conducta basada en estatus econmico.  En relacin con el servicio ofrecido, revisaremos lo ocurrido con Giulia para comprender mejor la situacin y evitar cualquier confusin con las recomendaciones o sugerencias de productos. Nuestro objetivo es siempre ofrecer opciones de manera transparente, nunca imponer elecciones ni transmitir incomodidad.  Agradecemos que nos haya sealado este punto, pues nos ayuda a seguir mejorando. Nos gustara tener la oportunidad de recibirle nuevamente y brindarle una experiencia acorde con los estndares de hospitalidad que representamos."
La Cúpula Restaurant & Bar,Madrid,4.3,"In the dome of the palace, excellent place, spacious and comfortable, menu ""the dome"" at 42 euros, to choose 3 first, second and pole , with a drink included."
La Cúpula Restaurant & Bar,Madrid,4.3,"Awful experience, Voluntary but ruthless Service, and an unacceptable dish that did not respond at all to what I had ordered and that smelled frighteningly rotten, as the waiters themselves recognized and that you asked to remove before returning at the same table for the stench it gave off. Expensive and worse than bad. Very sad in what has become the old and wonderful Palace roundabout. If you met her, don't come back, if you don't already know her, dispense with being crunched and given suspicious food."
La Cúpula Restaurant & Bar,Madrid,4.3,"We went to enjoy brunch and the experience far exceeded our expectations. From the start, the treatment was impeccable, with attentive and professional Service in a serene and elegantly designed environment. The musical accompaniment, with piano and opera duet, was simply masterful.  It is clear that, after the recent renovation, the hotel is committed to excellence and works hard to achieve the level of the best luxury establishments in the city.  Special mention is made of Pedro Fonseca, head of the Food and Beverage department, for his impeccable management, and Gustavo Garca, the hotels sommelier, for his kindness and deep knowledge. An outstanding experience that we will certainly repeat."
La Cúpula Restaurant & Bar,Madrid,4.3,"This appears to be a lovely and an attractive dining option if you are a local. Although we ordered a full meal with an expensive bottle of wine, we waited endlessly for service and continued to have to ask for wine pours and additional needs. All the while, the servers provided excellent service enjoyed lengthy conversations with the obviously local residents. We understand that they realize we are unlikely to return, but this is not treatment you expect for an upscale restaurant. The food is above average but not exceptional. Sides and salad were good. Fish was undercooked, with one portion being nearly raw. Sorry to give a poor review for any restaurant in a city we love. We may go back for drinks in the lovely bar someday, but not to dine."
La Cúpula Restaurant & Bar,Madrid,4.3,Good afternoon..actually if we ate at their restaurant but the staff did not check if we had or not reservation..it was a bittersweet experience because I made the reservation with a lot of enthusiasm and high expectations and it was an absolute disappointment..the staff was polite but they absolutely passed us..we had to call them for everything and considering the prices they have I think the attention should be more careful. We thought that in a restaurant of this category at least they should put a tablecloth .. it did not look like a restaurant but a cafeteria .. I thought that was not the case but I saw that I was wrong although the price of the drink is of michelin star. I can't say anything outstanding about the food either because it was rather mediocre for what they charge..on one of the plates they put a bowl of undressed lettuce and didn't even ask if I wanted to do it...anyway a nonsense for what we pay
La Cúpula Restaurant & Bar,Madrid,4.3,Madrid cuisine reinvented in a historic space of exceptional elegance and flavor. Flavors of Madrid with a modern twist under an iconic dome
La Cúpula Restaurant & Bar,Madrid,4.3,"Disappointing, absolutely disappointing. Waiters waste your time waiting until they attend to you without knowing that ""time is gold"", especially in a place like this. I do not recommend it, unless you want to waste the afternoon."
La Cúpula Restaurant & Bar,Madrid,4.3,"Very good if not excellent service, old school, good food with classic dishes but also more modern dishes (e.g. the wellness menu), good selection of wines although not very extensive, fascinating surroundings as always, calm atmosphere and for what they offer, a good value for money."
La Cúpula Restaurant & Bar,Madrid,4.3,"We stayed a week at this hotel and ate here everyday for breakfast. The restaurant itself is gorgeous! The stained glass ceiling is amazing. The service was excellent. The food, each day, was great! A wide range of items on the buffet."
La Cúpula Restaurant & Bar,Madrid,4.3,Spectacular place and incredible and varied buffet. Opera is always a plus. The variety and quality of the food is impressive.
La Cúpula Restaurant & Bar,Madrid,4.3,"Eating in the hotel rotunda, under that wonderful glass dome, is a pleasure that can be found in few places. The food was splendid, highlighting some wonderful Iberian ham croquettes and some very delicious candied artichokes. For the main course I would highlight some really good grilled scallops with venere rice. For dessert, the cheesecake was good but nothing to write home about. The unbeatable service, very attentive and friendly."
La Cúpula Restaurant & Bar,Madrid,4.3,"Expansive plazas, local and foreign crowds, street performers, colorful lights, window shopping, restaurant signs promising the best paella, ham, and churros con chocolate- this is downtown Madrid, a collection of plazas interconnected by a network of side streets. Some of these side streets are wide pedestrian shopping routes, and some are hidden, so it's possible to duck in and out of the bustle as desired. The iconic Puerta del Sol is the giant crossroads of the city and a must-see attraction at any time of the day. The nearby Plaza Mayor, completely enclosed by historic red buildings, is an ideal place to grab a bite to eat outside, amidst scores of tables and people out for a stroll. Plaza Isabel II (also known as Opera) is smaller and a good meeting spot, and the stately Plaza del Oriente is the front yard of the Royal Palace. Centro can be touristy (pickpockets are unfortuately not unheard-of here), crowded, and sometimes gimmicky, but it is also the place to experience classic Madrid."
La Cúpula Restaurant & Bar,Madrid,4.3,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
El Sur de Moratín,Madrid,4.8,The ham platter and chicken curry small plates were a great meal after spending the day in the rain! Alberto and Stephen were very friendly and made sure I was ordering what I wanted!
El Sur de Moratín,Madrid,4.8,Excellent food and a charming place to sit. The squid was outstanding and the grilled vegetables prepared beautifully. Our waiter Alberto was a delight.
El Sur de Moratín,Madrid,4.8,"We went to a show and looked for a place with good recommendations. It has not disappointed us, very nice service, good food and value for money online. Recommended"
El Sur de Moratín,Madrid,4.8,"We went for a dinner with the family to enjoy our last evening in Madrid. We tried local delicacies like octopus, prawns, paella and scallops. My son wanted to try homemade ravioli. Amazing food. We also tried local tempranillo red wine from Valladolid. Alberto who served us was very kind as well as he knew to respond quickly to our questions. Definitely you have to visit if you are in Madrid."
El Sur de Moratín,Madrid,4.8,"Alberto top, very nice local and with very good food at a great price.  I recommend coming for a dinner with friends. ."
El Sur de Moratín,Madrid,4.8,"Excellent service!!!! Delicious food, I've never eaten a potato omelet so good! And let alone the paella!! I highly recommend!!"
El Sur de Moratín,Madrid,4.8,"Delicious food, shrimp risotto , excellent red wine and very friendly staff  I will come back again and try some other food."
El Sur de Moratín,Madrid,4.8,"Excellent  5 stars for food, service and kindness. Also recommended if you want to eat and then go to the prado museum"
El Sur de Moratín,Madrid,4.8,"Superb address, warm decor, service from Roger and Steven 5 stars of a great kindness and the dishes just as succulent as each other, and a top value for money, a must if you are looking for tapas in the center of Madrid"
El Sur de Moratín,Madrid,4.8,"Excellent bar, very good atmosphere and especially the variety of dishes like paella, old clothes, and cake uff all very way I will repeat."
El Sur de Moratín,Madrid,4.8,"Very nice decor, excellent treatment and service. Good value for money. Better the rissoto than the paella, it was a little overcooked. Excellent salmon tartare. Don't stop trying some dessert."
El Sur de Moratín,Madrid,4.8,"I want to keep this place to myself, but the word is already out. Easily my favorite place I ate at this weekend. The music is upbeat, and the food is solid. Paella + cheesecake = cannot go wrong. Steven was behind the bar pouring wine and limoncellos. Hes so friendly and checks in regularly to ensure youre doing okay! I will certainly be back."
El Sur de Moratín,Madrid,4.8,"Steven was amazing, very professional and helpful. The food was really good and good prices. Definitely will be back!!"
El Sur de Moratín,Madrid,4.8,Restaurant in the neighborhood of letters with excellent food and service. Quiet atmosphere and very attentive and friendly staff. Surely recommended!
El Sur de Moratín,Madrid,4.8,"The food and ambiance were amazing! We tried the empanadas, risotto, ravioli, and lomo bajo. All were delicious! The staff were very nice."
El Sur de Moratín,Madrid,4.8,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
El Sueño De Carmen,Madrid,4.9,Excellent food in a quiet unpretentious restaurant. All the dishes we had including octopus were perfectly cooked. Service was very good and the prices reasonable. The only slight criticism which prevented a 5 star from us was the limited selection of wines. Would definitely visit again.
El Sueño De Carmen,Madrid,4.9,"Muchas gracias por su resea y por sus amables palabras sobre la comida y la cena; nos alegra enormemente saber que su experiencia fue tan positiva. En cuanto a la carta de vinos, agradecemos su comentario. Actualmente trabajamos con vinos de 14 variedades de uva distintas, seleccionadas con mucho cuidado. No obstante, debido al espacio del que disponemos en el restaurante, la ampliacin de la bodega es algo que en parte se nos escapa de las manos. Aun as, seguimos esforzndonos por ofrecer opciones de calidad y un buen asesoramiento. Esperamos volver a recibirle muy pronto.  Thank you very much for your review and for your kind words about both the food and dinner; we are truly delighted to know that your experience was so positive. Regarding our wine list, we appreciate your feedback. We currently work with wines made from 14 different grape varieties, all carefully selected. However, due to the limited space available in our restaurant, expanding the wine cellar is something that is partly beyond our control. Even so, we continue to strive to offer quality options and provide good advice. We hope to welcome you back very soon."
El Sueño De Carmen,Madrid,4.9,"Great spot for a quality meal a little outside the touristy areas, that is near parque Rio Madrid, another must see. Work up and appetite and walk from the Royal Palace to Puente Monumental De Arganzuela stopping here along the way. Great food, and friendly service!"
El Sueño De Carmen,Madrid,4.9,"Delicious food, very good service, always clean.   Gabriel is a sweetheart. He always pampers my little ones and makes us feel like we are home! Andrea is also divine! It really is a very friendly team!!!"
El Sueño De Carmen,Madrid,4.9,All very rich and the waiters very friendly.  100% recommended prawn risoto
El Sueño De Carmen,Madrid,4.9,"Outside the town, youll go by taxi, but everything is fresh and beautiful, especially the seafood was very good"
El Sueño De Carmen,Madrid,4.9,The staff had a friendly and unparalleled meal experience! The store was clean. I want to go one more time while in Madrid. Thank you.
El Sueño De Carmen,Madrid,4.9,Fantastic night and dinner at El Sueno de Carmen. The food was delicious and beautifully presented. Highly recommend. The staff also was exceptional. Thank you Gabriel for a fantastic evening. You were great!
El Sueño De Carmen,Madrid,4.9,10/10 waiters' treatment and great quality food! I recommend cheesecake
El Sueño De Carmen,Madrid,4.9,We've been here several times.  Very good service and exquisite food.!! Today they had as a suggestion octopus croquettes (very good)
El Sueño De Carmen,Madrid,4.9,Excellent quality  We really liked the cheesecake  And the prawn salad and the tenderloin very good
El Sueño De Carmen,Madrid,4.9,Food and atmosphere of ten. I highly recommend the croquettes and dessert without doubt the torrija. Very friendly waiters
El Sueño De Carmen,Madrid,4.9,"Great staff, professional owner and always attentive to needs.  Spectacular food and nothing expensive."
El Sueño De Carmen,Madrid,4.9,"A happy island for eyes and palate. If you only have one dinner available, come here."
